plate,well,slope,OD_min,OD_max,fit_start_time,fit_end_time
4,E05,0.9772533473116076,0.01,0.1,6.333333333333333,9.5
4,E06,0.9824130244782708,0.01,0.1,6.333333333333333,9.5
4,E07,0.9933109223428499,0.01,0.1,6.333333333333333,9.5
4,E08,0.9647427278146589,0.01,0.1,6.333333333333333,9.5
4,E09,0.9520330654168004,0.01,0.1,6.333333333333333,9.666666666666666
4,E10,0.9842053141148105,0.01,0.1,6.5,9.666666666666666
4,E11,0.9554131060120254,0.01,0.1,6.333333333333333,9.666666666666666
4,E12,0.9323887969717151,0.01,0.1,6.166666666666667,9.5
4,F01,0.9308926905819497,0.01,0.1,6.166666666666667,9.5
4,F02,0.9685330839504407,0.01,0.1,6.333333333333333,9.5
4,F03,0.975456282511792,0.01,0.1,6.333333333333333,9.5
4,F04,0.9607648693294117,0.01,0.1,6.333333333333333,9.666666666666666
4,F05,0.9877009766929059,0.01,0.1,6.333333333333333,9.5
4,F06,0.9854978843447655,0.01,0.1,6.5,9.666666666666666
4,F07,0.9700339220180241,0.01,0.1,6.333333333333333,9.666666666666666
4,F08,0.9719956261017769,0.01,0.1,6.333333333333333,9.666666666666666
4,F09,0.9629264867863906,0.01,0.1,6.333333333333333,9.666666666666666
4,F10,0.9969968986415508,0.01,0.1,6.5,9.666666666666666
4,F11,0.971059379009197,0.01,0.1,6.5,9.666666666666666
4,F12,0.9674567275128875,0.01,0.1,6.5,9.833333333333334
4,G01,0.9433474972155499,0.01,0.1,6.166666666666667,9.5
4,G02,0.9757880361589806,0.01,0.1,6.5,9.666666666666666
4,G03,0.9720606740321647,0.01,0.1,6.5,9.833333333333334
4,G04,0.9713774149439138,0.01,0.1,6.5,9.666666666666666
4,G05,0.9854767427081027,0.01,0.1,6.666666666666667,9.833333333333334
4,G06,0.9657183396408554,0.01,0.1,6.666666666666667,9.833333333333334
4,G07,0.9837326544858795,0.01,0.1,6.666666666666667,9.833333333333334
4,G08,0.9576901501016584,0.01,0.1,6.666666666666667,9.833333333333334
4,G09,0.9641894750032619,0.01,0.1,6.666666666666667,10.0
4,G10,0.9654343731089234,0.01,0.1,6.666666666666667,9.833333333333334
4,G11,0.9624400887076228,0.01,0.1,6.5,9.833333333333334
4,G12,0.9577742204822893,0.01,0.1,6.833333333333333,10.0
4,H01,0.8130867004749158,0.01,0.1,2.6666666666666665,9.5
4,H02,0.7339834289457262,0.01,0.1,3.0,9.666666666666666
4,H03,0.9735988753160375,0.01,0.1,6.333333333333333,9.5
4,H04,0.969167218332841,0.01,0.1,6.333333333333333,9.5
4,H05,0.9751144992888697,0.01,0.1,6.333333333333333,9.666666666666666
4,H06,0.9595298846639666,0.01,0.1,6.333333333333333,9.5
4,H07,0.9686940475103987,0.01,0.1,6.333333333333333,9.666666666666666
4,H08,0.9666021764706526,0.01,0.1,6.333333333333333,9.666666666666666
4,H09,0.984218144343108,0.01,0.1,6.5,9.666666666666666
4,H10,0.9937720369155727,0.01,0.1,6.5,9.666666666666666
4,H11,0.9609671339250515,0.01,0.1,6.333333333333333,9.666666666666666
4,H12,0.9989131836844165,0.01,0.1,6.5,9.666666666666666
